function_name,py_file,line_number
_finish_setup,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/gui/setup_wizard.py,516
run_setup_wizard,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/gui/setup_wizard.py,522
on_activate,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/gui/setup_wizard.py,526
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/config.py,45
_load_config,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/config.py,66
_merge_configs,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/config.py,83
save,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/config.py,104
get,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/config.py,119
set,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/config.py,140
reset_to_defaults,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/config.py,169
is_enabled,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/config.py,179
set_enabled,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/config.py,183
get_timeout,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/config.py,195
set_timeout,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/config.py,199
export_config,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/config.py,212
import_config,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/config.py,230
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/logger.py,35
_init_database,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/logger.py,54
_auto_cleanup,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/logger.py,90
log_event,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/logger.py,103
get_recent_events,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/logger.py,161
get_events_by_date_range,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/logger.py,186
get_device_history,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/logger.py,214
get_failed_auth_attempts,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/logger.py,239
cleanup_old_events,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/logger.py,266
get_statistics,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/logger.py,292
export_to_csv,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/logger.py,334
_default_system_dir,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/paths.py,22
_default_pointer_file,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/paths.py,37
_read_pointer_file,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/paths.py,54
resolve_config_dir,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/paths.py,72
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,20
_load_whitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,38
_save_whitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,54
_normalize_in_memory_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,69
_normalize_device_entry,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,80
_coerce_float,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,90
_coerce_int,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,96
add_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,118
remove_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,157
is_whitelisted,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,172
get_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,184
update_usage,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,196
get_all_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,212
clear_all,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,221
get_count,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,231
update_device_info,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,240
export_whitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,273
import_whitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,291
search_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,330
parse_device_path,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,362
read_sysfs_attr,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/src/utils/whitelist.py,381
_new_dummy_module,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,14
install,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,19
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,33
__getattr__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,36
_method,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,37
set_title,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,42
set_content,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,45
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,49
connect,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,52
run,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,55
quit,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,58
send_notification,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,61
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,65
set_child,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,69
add_toast,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,72
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,76
new,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,82
set_priority,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,85
set_timeout,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,88
_noop_timer,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,101
_noop_remove,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,105
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,113
new,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,119
set_body,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,122
set_icon,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,125
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,129
new,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/gi_stubs.py,133
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_auth_dialog.py,28
tearDown,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_auth_dialog.py,44
test_auto_deny_runs_once,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_auth_dialog.py,49
fake_timeout,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_auth_dialog.py,53
test_authorize_cancels_pending_auto_deny_timer,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_auth_dialog.py,72
test_is_root_true,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,24
test_is_root_false,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,30
test_get_device_path_valid,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,35
test_get_device_path_with_colon,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,41
test_get_device_path_invalid_characters,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,47
test_get_device_path_with_slash,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,53
test_device_exists_true,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,63
test_device_exists_false,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,74
test_authorization_modes_exist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,87
test_blocked_and_power_only_same,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,93
test_authorize_device_not_root,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,105
test_authorize_device_success,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,113
test_authorize_device_file_not_found,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,131
test_authorize_device_permission_error,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,144
test_get_authorization_status_authorized,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,164
test_get_authorization_status_blocked,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,178
test_get_authorization_status_file_not_found,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,191
test_block_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,206
test_allow_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,224
test_read_device_attribute_exists,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,245
test_read_device_attribute_not_exists,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,258
test_get_device_info_success,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,274
test_get_device_info_nonexistent_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,304
test_set_default_authorization_not_root,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,316
test_set_default_authorization_success,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_authorization.py,324
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,16
tearDown,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,21
test_initialization,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,26
test_default_config_created,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,31
test_get_existing_key,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,39
test_get_nonexistent_key_with_default,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,45
test_get_nested_key,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,50
test_set_value,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,56
test_set_nested_value,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,65
test_set_new_section,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,73
test_save_and_load,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,81
test_is_enabled,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,94
test_set_enabled,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,101
test_get_timeout,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,111
test_set_timeout,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,116
test_set_timeout_bounds,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,122
test_reset_to_defaults,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,136
test_export_config,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,150
test_import_config,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,158
test_merge_with_defaults,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_config.py,181
test_service_name,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,43
test_object_path,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,47
test_interface_name,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,51
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,60
test_init,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,66
test_pending_requests_empty,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,78
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,93
test_ping,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,105
test_get_version,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,110
test_is_enabled_true,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,117
test_is_enabled_false,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,128
test_is_enabled_error_fallback,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,139
test_set_enabled_true,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,146
test_set_enabled_false,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,155
test_set_enabled_no_callback,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,164
test_authorize_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,172
test_deny_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,198
test_deny_device_no_callback,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,211
test_get_pending_devices_empty,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,219
test_get_pending_devices_with_devices,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,226
test_get_recent_events,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,238
test_get_statistics,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,253
test_add_to_whitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,268
test_remove_from_whitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,283
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,297
test_emit_device_connected,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,306
test_emit_device_disconnected,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,321
test_emit_authorization_result,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,331
test_emit_protection_state_changed,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,341
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,351
test_client_init_system_bus,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,358
test_client_init_session_bus,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,373
test_client_init_connection_error,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,387
test_is_connected_true,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,399
test_is_connected_false,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,415
test_authorize_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,430
test_deny_device,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,455
test_client_add_to_whitelist,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,471
test_connect_to_signal,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_dbus_service.py,489
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_gui_client.py,21
test_show_notification_uses_gio_helpers,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_gui_client.py,25
test_check_pending_devices_shows_dialog_for_each_entry,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_gui_client.py,41
test_on_device_disconnected_closes_active_dialog,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_gui_client.py,56
test_init_creates_indicator,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,32
test_init_creates_menu,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,46
test_init_state,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,60
test_init_schedules_dbus_connection,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,71
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,81
tearDown,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,96
test_connect_dbus_success,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,103
test_connect_dbus_failure_schedules_retry,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,117
test_connect_dbus_subscribes_to_signals,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,129
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,148
test_update_state_enabled,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,166
test_update_state_disabled,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,178
test_update_state_sets_updating_flag,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,190
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,201
test_on_toggle_when_updating,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,211
test_on_toggle_enable,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,221
test_on_toggle_disable,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,230
test_on_toggle_no_dbus_client,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,240
test_on_toggle_error_handling,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,255
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,273
test_launch_command_success,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,282
test_launch_command_error,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,291
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,302
test_on_protection_changed,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,313
test_menu_has_status_item,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,330
test_menu_has_toggle_item,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,339
test_menu_has_setup_item,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,348
test_menu_has_client_item,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,357
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,367
tearDown,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,379
test_full_initialization_sequence,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_indicator.py,385
setUp,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_logger.py,17
tearDown,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_logger.py,23
test_initialization,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_logger.py,28
test_log_event_basic,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_logger.py,32
test_log_event_full,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_logger.py,44
test_get_recent_events,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_logger.py,61
test_get_recent_events_limit,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_logger.py,81
test_get_events_by_date_range,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_logger.py,93
test_get_device_history,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_logger.py,114
test_get_failed_auth_attempts,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_logger.py,137
test_cleanup_old_events,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_logger.py,161
test_get_statistics,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_logger.py,178
test_export_to_csv,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_logger.py,197
test_event_action_enum,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_logger.py,225
test_default_system_dir_linux,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,32
test_default_system_dir_darwin,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,39
test_default_system_dir_windows_with_programdata,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,47
test_default_system_dir_windows_without_programdata,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,56
test_default_pointer_file_linux,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,68
test_default_pointer_file_darwin,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,76
test_default_pointer_file_windows,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,84
test_read_pointer_file_exists,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,95
test_read_pointer_file_not_exists,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,109
test_read_pointer_file_empty,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,116
test_read_pointer_file_with_tilde,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,129
test_resolve_explicit_dir,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,147
test_resolve_explicit_dir_with_tilde,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,153
test_resolve_from_environment,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,159
test_resolve_from_environment_with_tilde,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,165
test_resolve_from_pointer_file,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,170
test_resolve_from_system_dir_if_exists,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,185
test_resolve_fallback_to_user_default,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,195
test_resolve_priority_order,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,209
test_resolve_config_dir_with_none,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,225
test_resolve_config_dir_with_empty_string,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,231
test_pointer_file_read_error,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,236
test_path_expansion_consistency,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,252
test_multiple_resolution_calls_consistent,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,263
test_system_constants_valid,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,269
test_env_var_name_is_string,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_paths.py,274
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_ports_shared_setup_cli.py,25
is_configured,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_ports_shared_setup_cli.py,30
save_auth_data,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_ports_shared_setup_cli.py,33
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_ports_shared_setup_cli.py,41
add_data,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_ports_shared_setup_cli.py,45
make,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_ports_shared_setup_cli.py,48
print_ascii,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_ports_shared_setup_cli.py,51
__init__,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_ports_shared_setup_cli.py,58
get_secret,packaging/appimage/build/SecureUSB.AppDir/usr/lib/secureusb/tests/test_ports_shared_setup_cli.py,62
